-6.006277399137599894e-04,2.739974879659699846e-04,0.000000000000000000e+00,9.787802118808000724e-04
2.739974879659699846e-04,1.770695205777900010e-03,9.787802118808000724e-04,2.319769700989099837e-03
1.770695205777900010e-03,3.656371030956499790e-03,2.319769700989099837e-03,4.152681678533600047e-03
3.656371030956499790e-03,6.162302102893599601e-03,4.152681678533600047e-03,6.649911403655999788e-03
6.162302102893599601e-03,9.538454934954599881e-03,6.649911403655999788e-03,1.003734208643400003e-02
9.538454934954599881e-03,1.408184692263599914e-02,1.003734208643400003e-02,1.460506580769999931e-02
1.408184692263599914e-02,2.015550807118399873e-02,1.460506580769999931e-02,2.071520313620599935e-02
2.015550807118399873e-02,2.819173969328400003e-02,2.071520313620599935e-02,2.880160138010999862e-02
2.819173969328400003e-02,3.867672383785199924e-02,2.880160138010999862e-02,3.935324773192400150e-02
3.867672383785199924e-02,5.210740864276899864e-02,3.935324773192400150e-02,5.287060514092400271e-02
5.210740864276899864e-02,6.891124695539499467e-02,5.287060514092400271e-02,6.978470832109499866e-02
6.891124695539499467e-02,8.932726085186000475e-02,6.978470832109499866e-02,9.033711999654800429e-02
8.932726085186000475e-02,1.132664382457699986e-01,9.033711999654800429e-02,1.144383922219300020e-01
1.132664382457699986e-01,1.401965916156799885e-01,1.144383922219300020e-01,1.415509134531000024e-01
1.401965916156799885e-01,1.691157519817400035e-01,1.415509134531000024e-01,1.706614047288899927e-01
1.691157519817400035e-01,1.986628323793399875e-01,1.706614047288899927e-01,2.003933340311100098e-01
1.986628323793399875e-01,2.273564338684100072e-01,2.003933340311100098e-01,2.292495071887999947e-01
2.273564338684100072e-01,2.538805603980999748e-01,2.292495071887999947e-01,2.559017539024400212e-01
2.538805603980999748e-01,2.773068845272099736e-01,2.559017539024400212e-01,2.794151008129099889e-01
2.773068845272099736e-01,2.971821427345299749e-01,2.794151008129099889e-01,2.993346154689799921e-01
2.971821427345299749e-01,3.134830296039600173e-01,2.993346154689799921e-01,3.156378865241999954e-01
3.134830296039600173e-01,3.264951407909399972e-01,3.156378865241999954e-01,3.286090791225400043e-01
3.264951407909399972e-01,3.366906344890600034e-01,3.286090791225400043e-01,3.386988043785100211e-01
3.366906344890600034e-01,3.450400233268700045e-01,3.386988043785100211e-01,3.464102149009700149e-01
3.450400233268700045e-01,3.539526164531699992e-01,3.464102149009700149e-01,3.546705543994900234e-01
3.539526164531699992e-01,3.630328178405800021e-01,3.546705543994900234e-01,3.636375069618200118e-01
3.630328178405800021e-01,3.727971613407100038e-01,3.636375069618200118e-01,3.733265399932900186e-01
3.727971613407100038e-01,3.832774162292499898e-01,3.733265399932900186e-01,3.837435841560399852e-01
3.832774162292499898e-01,3.944735527038599754e-01,3.837435841560399852e-01,3.948833346366900088e-01
3.944735527038599754e-01,4.063689708709700144e-01,3.948833346366900088e-01,4.067276418209099798e-01
4.063689708709700144e-01,4.189315140247300007e-01,4.067276418209099798e-01,4.192443788051600229e-01
4.189315140247300007e-01,4.321137070655799994e-01,4.192443788051600229e-01,4.323865771293600169e-01
4.321137070655799994e-01,4.458526670932799751e-01,4.323865771293600169e-01,4.460923373699199890e-01
4.458526670932799751e-01,4.600706994533499961e-01,4.460923373699199890e-01,4.602851867675800124e-01
4.600706994533499961e-01,4.746765792369799786e-01,4.602851867675800124e-01,4.748752415180200193e-01
4.746765792369799786e-01,4.895672500133499971e-01,4.748752415180200193e-01,4.897613227367400013e-01
4.895672500133499971e-01,5.046301484108000057e-01,4.897613227367400013e-01,5.048332810401899851e-01
5.046301484108000057e-01,5.197448134422300026e-01,5.048332810401899851e-01,5.199754238128699857e-01
5.197448134422300026e-01,5.347838997840900221e-01,5.199754238128699857e-01,5.350698232650800135e-01
5.347838997840900221e-01,5.496351122856100169e-01,5.350698232650800135e-01,5.500000119209299543e-01
5.496351122856100169e-01,5.644683837890599465e-01,5.500000119209299543e-01,5.648437738418600196e-01
5.644683837890599465e-01,5.793089270591700313e-01,5.648437738418600196e-01,5.796874761581399804e-01
