-1.592087355675199910e-04,-1.594484929228199882e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.594484929228199882e-04,-1.594945060787699971e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.594945060787699971e-04,-1.595311041455699903e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595311041455699903e-04,-1.595581416040699879e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595581416040699879e-04,-1.595777866896199890e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595777866896199890e-04,-1.595920766703799916e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595920766703799916e-04,-1.596033107489300024e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596033107489300024e-04,-1.596133806742700109e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596133806742700109e-04,-1.596225192770400118e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596225192770400118e-04,-1.596295624040099993e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596295624040099993e-04,-1.596328220330199880e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596328220330199880e-04,-1.596321963006599911e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596321963006599911e-04,-1.596288784639900106e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596288784639900106e-04,-1.596234505996099924e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596234505996099924e-04,-1.596159127075199907e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596159127075199907e-04,-1.596063229953899993e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.596063229953899993e-04,-1.595943758729800020e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595943758729800020e-04,-1.595795329194499952e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595795329194499952e-04,-1.595607318449799867e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595607318449799867e-04,-1.595364301465499964e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595364301465499964e-04,-1.595046196598600005e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.595046196598600005e-04,-1.594627683516599919e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.594627683516599919e-04,-1.594072964508099995e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.594072964508099995e-04,-1.593325432622800088e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.593325432622800088e-04,-1.592290936969200038e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.592290936969200038e-04,-1.590805914020199953e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.590805914020199953e-04,-1.588584709679700024e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.588584709679700024e-04,-1.585128484293800042e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.585128484293800042e-04,-1.579603995196499869e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.579603995196499869e-04,-1.570857566548500002e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.570857566548500002e-04,-1.559233060106600128e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.559233060106600128e-04,-1.591729524079699945e-04,0.000000000000000000e+00,0.000000000000000000e+00
-1.591729524079699945e-04,-1.773832773324099995e-04,0.000000000000000000e+00,-1.821031582949200129e-05
-1.773832773324099995e-04,-2.023096894845400088e-04,-1.821031582949200129e-05,-4.313672980060800232e-05
-2.023096894845400088e-04,-2.359312929911499927e-04,-4.313672980060800232e-05,-7.675833330722499966e-05
-2.359312929911499927e-04,-2.801588561851499825e-04,-7.675833330722499966e-05,-1.209859037771800016e-04
-2.801588561851499825e-04,-3.305286227259800116e-04,-1.209859037771800016e-04,-1.713556557660899911e-04
-3.305286227259800116e-04,-3.823677834589000167e-04,-1.713556557660899911e-04,-2.231948456028499939e-04
-3.823677834589000167e-04,-4.533040337264499864e-04,-2.231948456028499939e-04,-2.941310813184799919e-04
-4.533040337264499864e-04,-5.853277980350000227e-04,-2.941310813184799919e-04,-4.261548165231899762e-04
-5.853277980350000227e-04,-7.697844412177800048e-04,-4.261548165231899762e-04,-6.106033688411100337e-04
-7.697844412177800048e-04,-9.732837206684099565e-04,-6.106033688411100337e-04,-8.142695878632400268e-04
-9.732837206684099565e-04,-1.180392806418199955e-03,-8.142695878632400268e-04,-1.021447125822300041e-03
-1.180392806418199955e-03,-1.384190865792300036e-03,-1.021447125822300041e-03,-1.225247746333500047e-03
-1.384190865792300036e-03,-1.588766113854900037e-03,-1.225247746333500047e-03,-1.429850002750799893e-03
-1.588766113854900037e-03,-1.796520198695399995e-03,-1.429850002750799893e-03,-1.637646579183599932e-03
-1.796520198695399995e-03,-2.007044386118699876e-03,-1.637646579183599932e-03,-1.848210813477600039e-03
-2.007044386118699876e-03,-2.219455549493399953e-03,-1.848210813477600039e-03,-2.060656202956999850e-03
-2.219455549493399953e-03,-2.432595472782900139e-03,-2.060656202956999850e-03,-2.273824764415600073e-03
-2.432595472782900139e-03,-2.644931431859700015e-03,-2.273824764415600073e-03,-2.486180281266600015e-03
-2.644931431859700015e-03,-2.855506027117400182e-03,-2.486180281266600015e-03,-2.696776762604699996e-03
-2.855506027117400182e-03,-3.062258008867500044e-03,-2.696776762604699996e-03,-2.903537126258000020e-03
-3.062258008867500044e-03,-3.263809485360999983e-03,-2.903537126258000020e-03,-3.105098614469200061e-03
-3.263809485360999983e-03,-3.457445185631500151e-03,-3.105098614469200061e-03,-3.298727795481700038e-03
-3.457445185631500151e-03,-3.642291063442799817e-03,-3.298727795481700038e-03,-3.483567852526900117e-03
-3.642291063442799817e-03,-3.817152464762300131e-03,-3.483567852526900117e-03,-3.658419707790000214e-03
-3.817152464762300131e-03,-3.980770707130400037e-03,-3.658419707790000214e-03,-3.822023281827599799e-03
-3.980770707130400037e-03,-4.132235422730399892e-03,-3.822023281827599799e-03,-3.973469603806700258e-03
-4.132235422730399892e-03,-4.270924720913200391e-03,-3.973469603806700258e-03,-4.112148191779899618e-03
-4.270924720913200391e-03,-4.394729621708400036e-03,-4.112148191779899618e-03,-4.235935863107400355e-03
-4.394729621708400036e-03,-4.501808434724799933e-03,-4.235935863107400355e-03,-4.342995118349800114e-03
-4.501808434724799933e-03,-4.590722266584600086e-03,-4.342995118349800114e-03,-4.431890323758100152e-03
-4.590722266584600086e-03,-4.660165403038299750e-03,-4.431890323758100152e-03,-4.501319024711799600e-03
-4.660165403038299750e-03,-4.707633052021299724e-03,-4.501319024711799600e-03,-4.548781551420699905e-03
-4.707633052021299724e-03,-4.729429259896300065e-03,-4.548781551420699905e-03,-4.570558201521600361e-03
-4.729429259896300065e-03,-4.726012237370000313e-03,-4.570558201521600361e-03,-4.567111376672999649e-03
-4.726012237370000313e-03,-4.701245576143300332e-03,-4.567111376672999649e-03,-4.542324692010900333e-03
-4.701245576143300332e-03,-4.658041521906900427e-03,-4.542324692010900333e-03,-4.499111324548699629e-03
-4.658041521906900427e-03,-4.597150254994599589e-03,-4.499111324548699629e-03,-4.438212607055899879e-03
-4.597150254994599589e-03,-4.518807865679299630e-03,-4.438212607055899879e-03,-4.359862301498700077e-03
-4.518807865679299630e-03,-4.423789214342799606e-03,-4.359862301498700077e-03,-4.264847841113799699e-03
-4.423789214342799606e-03,-4.311203025281399800e-03,-4.264847841113799699e-03,-4.152263514697600300e-03
-4.311203025281399800e-03,-4.180962685495600260e-03,-4.152263514697600300e-03,-4.022036213427800273e-03
-4.180962685495600260e-03,-4.031914286315400366e-03,-4.022036213427800273e-03,-3.873003879561999919e-03
-4.031914286315400366e-03,-3.863264108076699867e-03,-3.873003879561999919e-03,-3.704376285895700019e-03
-3.863264108076699867e-03,-3.674631472676999789e-03,-3.704376285895700019e-03,-3.515778109431300178e-03
-3.674631472676999789e-03,-3.464750712737399863e-03,-3.515778109431300178e-03,-3.305962076410700213e-03
-3.464750712737399863e-03,-3.229487454518700090e-03,-3.305962076410700213e-03,-3.070793114602600026e-03
-3.229487454518700090e-03,-2.963743871077899935e-03,-3.070793114602600026e-03,-2.805198775604400216e-03
-2.963743871077899935e-03,-2.662302227690799879e-03,-2.805198775604400216e-03,-2.503873780369799806e-03
-2.662302227690799879e-03,-2.345191081985800036e-03,-2.503873780369799806e-03,-2.185763092711599971e-03
-2.345191081985800036e-03,-2.085889223963000114e-03,-2.185763092711599971e-03,-1.925065880641300010e-03
-2.085889223963000114e-03,-1.867328654043400081e-03,-1.925065880641300010e-03,-1.704843947663899984e-03
-1.867328654043400081e-03,-1.678937813267100069e-03,-1.704843947663899984e-03,-1.514557050540999913e-03
-1.678937813267100069e-03,-1.512819435447499989e-03,-1.514557050540999913e-03,-1.346334116533399929e-03
-1.512819435447499989e-03,-1.363718998618400086e-03,-1.346334116533399929e-03,-1.195100601762500011e-03
-1.363718998618400086e-03,-1.226429594680700100e-03,-1.195100601762500011e-03,-1.055876375175999939e-03
-1.226429594680700100e-03,-1.096977386623599953e-03,-1.055876375175999939e-03,-9.254127508029300498e-04
-1.096977386623599953e-03,-9.708744473755399765e-04,-9.254127508029300498e-04,-8.003841503523299915e-04
-9.708744473755399765e-04,-8.437006617896300031e-04,-8.003841503523299915e-04,-6.770413601771000300e-04
-8.437006617896300031e-04,-7.131572347134400519e-04,-6.770413601771000300e-04,-5.551881622523099739e-04
-7.131572347134400519e-04,-5.771222640760199571e-04,-5.551881622523099739e-04,-4.346930072642900202e-04
-5.771222640760199571e-04,-4.346444038674200107e-04,-4.346930072642900202e-04,-3.172433353029200168e-04
-4.346444038674200107e-04,-2.883711713366200161e-04,-3.172433353029200168e-04,-2.013068442465700057e-04
-2.883711713366200161e-04,-1.457136386307000050e-04,-2.013068442465700057e-04,-9.435654646949800559e-05
-1.457136386307000050e-04,-2.071978656356699891e-13,-9.435654646949800559e-05,0.000000000000000000e+00
-2.071978656356699891e-13,1.457136386307000050e-04,0.000000000000000000e+00,9.435654646949800559e-05
1.457136386307000050e-04,2.883711713366200161e-04,9.435654646949800559e-05,2.013068442465700057e-04
2.883711713366200161e-04,4.346444038674200107e-04,2.013068442465700057e-04,3.172433353029200168e-04
4.346444038674200107e-04,5.771222640760199571e-04,3.172433353029200168e-04,4.346930072642900202e-04
5.771222640760199571e-04,7.131572347134400519e-04,4.346930072642900202e-04,5.551881622523099739e-04
7.131572347134400519e-04,8.437006617896300031e-04,5.551881622523099739e-04,6.770413601771000300e-04
8.437006617896300031e-04,9.708752622827899461e-04,6.770413601771000300e-04,8.003850234672400072e-04
9.708752622827899461e-04,1.096978085115600087e-03,8.003850234672400072e-04,9.254135075025299480e-04
1.096978085115600087e-03,1.226430176757299911e-03,9.254135075025299480e-04,1.055876957252599967e-03
1.226430176757299911e-03,1.363719347864400045e-03,1.055876957252599967e-03,1.195100834593200044e-03
1.363719347864400045e-03,1.512819668278100058e-03,1.195100834593200044e-03,1.346334349363999998e-03
1.512819668278100058e-03,1.678938046097800101e-03,1.346334349363999998e-03,1.514557166956400020e-03
1.678938046097800101e-03,1.867328770458700007e-03,1.514557166956400020e-03,1.704844064079199910e-03
1.867328770458700007e-03,2.085889456793700147e-03,1.704844064079199910e-03,1.925065997056699899e-03
2.085889456793700147e-03,2.345191314816500068e-03,1.925065997056699899e-03,2.185763325542199823e-03
2.345191314816500068e-03,2.662302460521499912e-03,2.185763325542199823e-03,2.503874013200400091e-03
2.662302460521499912e-03,2.963743871077899935e-03,2.503874013200400091e-03,2.805198775604400216e-03
2.963743871077899935e-03,3.229487454518700090e-03,2.805198775604400216e-03,3.070793114602600026e-03
3.229487454518700090e-03,3.464750712737399863e-03,3.070793114602600026e-03,3.305962076410700213e-03
3.464750712737399863e-03,3.674631472676999789e-03,3.305962076410700213e-03,3.515778109431300178e-03
3.674631472676999789e-03,3.863264108076699867e-03,3.515778109431300178e-03,3.704376285895700019e-03
3.863264108076699867e-03,4.031914286315400366e-03,3.704376285895700019e-03,3.873003879561999919e-03
4.031914286315400366e-03,4.180962685495600260e-03,3.873003879561999919e-03,4.022036213427800273e-03
4.180962685495600260e-03,4.311203025281399800e-03,4.022036213427800273e-03,4.152263514697600300e-03
4.311203025281399800e-03,4.423789214342799606e-03,4.152263514697600300e-03,4.264847841113799699e-03
4.423789214342799606e-03,4.518807865679299630e-03,4.264847841113799699e-03,4.359862301498700077e-03
4.518807865679299630e-03,4.597150254994599589e-03,4.359862301498700077e-03,4.438212607055899879e-03
4.597150254994599589e-03,4.658041521906900427e-03,4.438212607055899879e-03,4.499111324548699629e-03
4.658041521906900427e-03,4.701245576143300332e-03,4.499111324548699629e-03,4.542324692010900333e-03
4.701245576143300332e-03,4.726012237370000313e-03,4.542324692010900333e-03,4.567111376672999649e-03
4.726012237370000313e-03,4.729429259896300065e-03,4.567111376672999649e-03,4.570558201521600361e-03
4.729429259896300065e-03,4.707633052021299724e-03,4.570558201521600361e-03,4.548781551420699905e-03
4.707633052021299724e-03,4.660165403038299750e-03,4.548781551420699905e-03,4.501318559050599896e-03
4.660165403038299750e-03,4.590722266584600086e-03,4.501318559050599896e-03,4.431890323758100152e-03
4.590722266584600086e-03,4.501808434724799933e-03,4.431890323758100152e-03,4.342995118349800114e-03
4.501808434724799933e-03,4.394729621708400036e-03,4.342995118349800114e-03,4.235935863107400355e-03
4.394729621708400036e-03,4.270924720913200391e-03,4.235935863107400355e-03,4.112148191779899618e-03
4.270924720913200391e-03,4.132235422730399892e-03,4.112148191779899618e-03,3.973469603806700258e-03
4.132235422730399892e-03,3.980770707130400037e-03,3.973469603806700258e-03,3.822023281827599799e-03
3.980770707130400037e-03,3.817152464762300131e-03,3.822023281827599799e-03,3.658419707790000214e-03
3.817152464762300131e-03,3.642291063442799817e-03,3.658419707790000214e-03,3.483567852526900117e-03
3.642291063442799817e-03,3.457445185631500151e-03,3.483567852526900117e-03,3.298727795481700038e-03
3.457445185631500151e-03,3.263809485360999983e-03,3.298727795481700038e-03,3.105098614469200061e-03
3.263809485360999983e-03,3.062258008867500044e-03,3.105098614469200061e-03,2.903537126258000020e-03
3.062258008867500044e-03,2.855506027117400182e-03,2.903537126258000020e-03,2.696776762604699996e-03
2.855506027117400182e-03,2.644931431859700015e-03,2.696776762604699996e-03,2.486180281266600015e-03
2.644931431859700015e-03,2.432595472782900139e-03,2.486180281266600015e-03,2.273824764415600073e-03
2.432595472782900139e-03,2.219455549493399953e-03,2.273824764415600073e-03,2.060656202956999850e-03
2.219455549493399953e-03,2.007044386118699876e-03,2.060656202956999850e-03,1.848210697062299896e-03
2.007044386118699876e-03,1.796520198695399995e-03,1.848210697062299896e-03,1.637646579183599932e-03
1.796520198695399995e-03,1.588766113854900037e-03,1.637646579183599932e-03,1.429849886335400003e-03
1.588766113854900037e-03,1.384190865792300036e-03,1.429849886335400003e-03,1.225247746333500047e-03
1.384190865792300036e-03,1.180392806418199955e-03,1.225247746333500047e-03,1.021447125822300041e-03
1.180392806418199955e-03,9.732837206684099565e-04,1.021447125822300041e-03,8.142695878632400268e-04
9.732837206684099565e-04,7.697844412177800048e-04,8.142695878632400268e-04,6.106033688411100337e-04
7.697844412177800048e-04,5.853277980350000227e-04,6.106033688411100337e-04,4.261548165231899762e-04
5.853277980350000227e-04,4.533040337264499864e-04,4.261548165231899762e-04,2.941310813184799919e-04
4.533040337264499864e-04,3.823677834589000167e-04,2.941310813184799919e-04,2.231948310509299950e-04
3.823677834589000167e-04,3.305286227259800116e-04,2.231948310509299950e-04,1.713556557660899911e-04
3.305286227259800116e-04,2.801588561851499825e-04,1.713556557660899911e-04,1.209859037771800016e-04
