1.828799999999999981e+00,1.737360054800000109e+00,1.828799999999999981e+00,1.737360000000000015e+00
1.737360054800000109e+00,1.644859096460000059e+00,1.737360000000000015e+00,1.644858994620000070e+00
1.644859096460000059e+00,1.552040556469999943e+00,1.644858994620000070e+00,1.552040405100000076e+00
1.552040556469999943e+00,1.459658106970000091e+00,1.552040405100000076e+00,1.459657905280000056e+00
1.459658106970000091e+00,1.368451364820000071e+00,1.459657905280000056e+00,1.368451104060000034e+00
1.368451364820000071e+00,1.279122509420000053e+00,1.368451104060000034e+00,1.279122182280000075e+00
1.279122509420000053e+00,1.192315428079999906e+00,1.279122182280000075e+00,1.192315025469999901e+00
1.192315428079999906e+00,1.108598599050000022e+00,1.192315025469999901e+00,1.108598113009999997e+00
1.108598599050000022e+00,1.028452595150000093e+00,1.108598113009999997e+00,1.028452020100000031e+00
1.028452595150000093e+00,9.522625902989999558e-01,1.028452020100000031e+00,9.522619251920000361e-01
9.522625902989999558e-01,8.803158103299999482e-01,9.522619251920000361e-01,8.803150605349999713e-01
8.803158103299999482e-01,8.128034773729999607e-01,8.803150605349999713e-01,8.128026545240000234e-01
8.128034773729999607e-01,7.498265082409999449e-01,8.128026545240000234e-01,7.498256303000000456e-01
7.498265082409999449e-01,6.914040703460000437e-01,7.498256303000000456e-01,6.914031612959999906e-01
6.914040703460000437e-01,6.374840484239999716e-01,6.914031612959999906e-01,6.374831367309999886e-01
6.374840484239999716e-01,5.879545204370000278e-01,6.374831367309999886e-01,5.879536385710000257e-01
5.879545204370000278e-01,5.426554722980000411e-01,5.879536385710000257e-01,5.426546482580000275e-01
5.426554722980000411e-01,5.013900923199999804e-01,5.426546482580000275e-01,5.013893572640000240e-01
5.013900923199999804e-01,4.639352489179999761e-01,5.013893572640000240e-01,4.639346239559999918e-01
4.639352489179999761e-01,4.300507781349999781e-01,4.639346239559999918e-01,4.300502803810000163e-01
4.300507781349999781e-01,3.994875032310000185e-01,4.300502803810000163e-01,3.994871331779999979e-01
3.994875032310000185e-01,3.719938647980000068e-01,3.994871331779999979e-01,3.719936161660000185e-01
3.719938647980000068e-01,3.473212831829999847e-01,3.719936161660000185e-01,3.473211365930000127e-01
3.473212831829999847e-01,3.252282873380000217e-01,3.473211365930000127e-01,3.252282143820000027e-01
3.252282873380000217e-01,3.054835694629999820e-01,3.252282143820000027e-01,3.054835479420000000e-01
3.054835694629999820e-01,2.878681597809999992e-01,3.054835479420000000e-01,2.878681558769999871e-01
2.878681597809999992e-01,2.721767468740000084e-01,2.878681558769999871e-01,2.721767461399999810e-01
2.721767468740000084e-01,2.582184573040000042e-01,2.721767461399999810e-01,2.582184570259999923e-01
2.582184573040000042e-01,2.458171021560000002e-01,2.582184570259999923e-01,2.458171014709999991e-01
2.458171021560000002e-01,2.348110303740000016e-01,2.458171014709999991e-01,2.348110302189999887e-01
2.348110303740000016e-01,2.250527125750000079e-01,2.348110302189999887e-01,2.250527124860000061e-01
2.250527125750000079e-01,2.164081161679999865e-01,2.250527124860000061e-01,2.164081161639999917e-01
2.164081161679999865e-01,2.087559542849999894e-01,2.164081161639999917e-01,2.087559542830000059e-01
2.087559542849999894e-01,2.019868507170000105e-01,2.087559542830000059e-01,2.019868507149999992e-01
2.019868507170000105e-01,1.960024663080000007e-01,2.019868507149999992e-01,1.960024663050000115e-01
1.960024663080000007e-01,1.907146166179999880e-01,1.960024663050000115e-01,1.907146166129999876e-01
1.907146166179999880e-01,1.860444042630000072e-01,1.907146166129999876e-01,1.860444042559999955e-01
1.860444042630000072e-01,1.819213821560000111e-01,1.860444042559999955e-01,1.819213821450000046e-01
1.819213821560000111e-01,1.782827586909999928e-01,1.819213821450000046e-01,1.782827586759999916e-01
1.782827586909999928e-01,1.750726517810000105e-01,1.782827586759999916e-01,1.750726517589999975e-01
1.750726517810000105e-01,1.722413955110000117e-01,1.750726517589999975e-01,1.722413954779999923e-01
1.722413955110000117e-01,1.697449008140000104e-01,1.722413954779999923e-01,1.697449007619999950e-01
1.697449008140000104e-01,1.675440698379999926e-01,1.697449007619999950e-01,1.675440697549999969e-01
1.675440698379999926e-01,1.656042624609999903e-01,1.675440697549999969e-01,1.656042623260000068e-01
1.656042624609999903e-01,1.638948125839999881e-01,1.656042623260000068e-01,1.638948123619999864e-01
1.638948125839999881e-01,1.623885912849999946e-01,1.638948123619999864e-01,1.623885909189999865e-01
1.623885912849999946e-01,1.610616136430000067e-01,1.623885909189999865e-01,1.610616130360000009e-01
1.610616136430000067e-01,1.598926858880000135e-01,1.610616130360000009e-01,1.598926848820000080e-01
1.598926858880000135e-01,1.588630895519999864e-01,1.598926848820000080e-01,1.588630878750000031e-01
1.588630895519999864e-01,1.579562993330000109e-01,1.588630878750000031e-01,1.579562965290000065e-01
1.579562993330000109e-01,1.571577315869999991e-01,1.579562965290000065e-01,1.571577268799999871e-01
1.571577315869999991e-01,1.564545204939999934e-01,1.571577268799999871e-01,1.564545125590000030e-01
1.564545204939999934e-01,1.558353191740000088e-01,1.564545125590000030e-01,1.558353057350000126e-01
1.558353191740000088e-01,1.552901232779999863e-01,1.558353057350000126e-01,1.552901004099999926e-01
1.552901232779999863e-01,1.548101147950000089e-01,1.552901004099999926e-01,1.548100756880000095e-01
1.548101147950000089e-01,1.543875241469999937e-01,1.548100756880000095e-01,1.543874569289999943e-01
1.543875241469999937e-01,1.540155089459999960e-01,1.543874569289999943e-01,1.540153928169999964e-01
1.540155089459999960e-01,1.536880482699999884e-01,1.540153928169999964e-01,1.536878466150000122e-01
1.536880482699999884e-01,1.533998519320000087e-01,1.536878466150000122e-01,1.533995000139999898e-01
1.533998519320000087e-01,1.531462852219999948e-01,1.533995000139999898e-01,1.531456681850000001e-01
1.531462852219999948e-01,1.529233112060000011e-01,1.531456681850000001e-01,1.529222247379999899e-01
1.529233112060000011e-01,1.527274551470000075e-01,1.529222247379999899e-01,1.527255354900000084e-01
1.527274551470000075e-01,1.525557992709999922e-01,1.527255354900000084e-01,1.525523999989999990e-01
1.525557992709999922e-01,1.524044634180000135e-01,1.525523999989999990e-01,1.524000000000000077e-01
1.524044634180000135e-01,1.522522980699999862e-01,1.524000000000000077e-01,1.522478346520000081e-01
1.522522980699999862e-01,1.520739325490000071e-01,1.522478346520000081e-01,1.520694691310000013e-01
1.520739325490000071e-01,1.518654474649999975e-01,1.520694691310000013e-01,1.518609840479999973e-01
1.518654474649999975e-01,1.516225169519999916e-01,1.518609840479999973e-01,1.516180535349999914e-01
1.516225169519999916e-01,1.513405155989999973e-01,1.516180535349999914e-01,1.513360521809999915e-01
1.513405155989999973e-01,1.510145826410000114e-01,1.513360521809999915e-01,1.510101192230000056e-01
1.510145826410000114e-01,1.506397342830000097e-01,1.510101192230000056e-01,1.506352708650000038e-01
