9.992740154000000485e-01,9.842149019000000498e-01,1.000000000000000000e+00,9.849473833999999872e-01
9.842149019000000498e-01,9.696643949000000040e-01,9.849473833999999872e-01,9.703998566000000547e-01
9.696643949000000040e-01,9.556030630999999831e-01,9.703998566000000547e-01,9.563384651999999875e-01
9.556030630999999831e-01,9.420239925000000181e-01,9.563384651999999875e-01,9.427570700999999831e-01
9.420239925000000181e-01,9.289012550999999895e-01,9.427570700999999831e-01,9.296300411000000263e-01
9.289012550999999895e-01,9.162091612999999635e-01,9.296300411000000263e-01,9.169321656000000154e-01
9.162091612999999635e-01,9.039322137999999951e-01,9.169321656000000154e-01,9.046481252000000417e-01
9.039322137999999951e-01,8.920432328999999827e-01,9.046481252000000417e-01,8.927510381000000050e-01
8.920432328999999827e-01,8.805150390000000549e-01,8.927510381000000050e-01,8.812139034000000537e-01
8.805150390000000549e-01,8.693283795999999786e-01,8.812139034000000537e-01,8.700175285000000258e-01
8.693283795999999786e-01,8.584631681000000070e-01,8.700175285000000258e-01,8.591421843000000003e-01
8.584631681000000070e-01,8.478957415000000220e-01,8.591421843000000003e-01,8.485640287000000281e-01
8.478957415000000220e-01,8.376037478000000203e-01,8.485640287000000281e-01,8.382609487000000081e-01
8.376037478000000203e-01,8.275688290999999586e-01,8.382609487000000081e-01,8.282146454000000046e-01
8.275688290999999586e-01,8.177759050999999779e-01,8.282146454000000046e-01,8.184100388999999698e-01
8.177759050999999779e-01,8.082061409999999890e-01,8.184100388999999698e-01,8.088284135000000097e-01
8.082061409999999890e-01,7.988417148999999995e-01,8.088284135000000097e-01,7.994519472000000126e-01
7.988417148999999995e-01,7.896660565999999992e-01,7.994519472000000126e-01,7.902640699999999851e-01
7.896660565999999992e-01,7.806646228000000409e-01,7.902640699999999851e-01,7.812502980000000097e-01
7.806646228000000409e-01,7.718259692000000172e-01,7.812502980000000097e-01,7.723991274999999490e-01
7.718259692000000172e-01,7.631357312000000004e-01,7.723991274999999490e-01,7.636963128999999517e-01
7.631357312000000004e-01,7.545803188999999911e-01,7.636963128999999517e-01,7.551283239999999619e-01
7.545803188999999911e-01,7.461469173000000454e-01,7.551283239999999619e-01,7.466821671000000160e-01
7.461469173000000454e-01,7.378231286999999972e-01,7.466821671000000160e-01,7.383455634000000156e-01
7.378231286999999972e-01,7.295981049999999968e-01,7.383455634000000156e-01,7.301076651000000250e-01
7.295981049999999968e-01,7.214628457999999744e-01,7.301076651000000250e-01,7.219594121000000309e-01
7.214628457999999744e-01,7.134062051999999765e-01,7.219594121000000309e-01,7.138897776999999500e-01
7.134062051999999765e-01,7.054176331000000522e-01,7.138897776999999500e-01,7.058880924999999529e-01
7.054176331000000522e-01,6.974866986000000102e-01,7.058880924999999529e-01,6.979439855000000303e-01
6.974866986000000102e-01,6.896033286999999623e-01,6.979439855000000303e-01,6.900473833000000390e-01
6.896033286999999623e-01,6.817576884999999587e-01,6.900473833000000390e-01,6.821883917000000075e-01
6.817576884999999587e-01,6.739412545999999837e-01,6.821883917000000075e-01,6.743584871000000147e-01
6.739412545999999837e-01,6.661455630999999489e-01,6.743584871000000147e-01,6.665493249999999703e-01
6.661455630999999489e-01,6.583611965000000232e-01,6.665493249999999703e-01,6.587513088999999988e-01
6.583611965000000232e-01,6.505786180000000529e-01,6.587513088999999988e-01,6.509549618000000093e-01
6.505786180000000529e-01,6.427883505999999469e-01,6.509549618000000093e-01,6.431508063999999969e-01
6.427883505999999469e-01,6.349807978000000519e-01,6.431508063999999969e-01,6.353292465000000000e-01
6.349807978000000519e-01,6.271463037000000185e-01,6.353292465000000000e-01,6.274806260999999941e-01
6.271463037000000185e-01,6.192756295000000355e-01,6.274806260999999941e-01,6.195955872999999725e-01
6.192756295000000355e-01,6.113601327000000030e-01,6.195955872999999725e-01,6.116656065000000142e-01
6.113601327000000030e-01,6.033898591999999894e-01,6.116656065000000142e-01,6.036806703000000551e-01
6.033898591999999894e-01,5.953543185999999876e-01,6.036806703000000551e-01,5.956302285000000252e-01
5.953543185999999876e-01,5.872427224999999806e-01,5.956302285000000252e-01,5.875035523999999620e-01
5.872427224999999806e-01,5.790438056000000167e-01,5.875035523999999620e-01,5.792893170999999786e-01
5.790438056000000167e-01,5.707460046000000231e-01,5.792893170999999786e-01,5.709758996999999558e-01
5.707460046000000231e-01,5.623371004999999645e-01,5.709758996999999558e-01,5.625511408000000158e-01
5.623371004999999645e-01,5.538055300999999986e-01,5.625511408000000158e-01,5.540034175000000394e-01
5.538055300999999986e-01,5.451384782999999512e-01,5.540034175000000394e-01,5.453199147999999719e-01
5.451384782999999512e-01,5.363216995999999792e-01,5.453199147999999719e-01,5.364863872999999783e-01
5.363216995999999792e-01,5.273402333000000164e-01,5.364863872999999783e-01,5.274878144000000324e-01
5.273402333000000164e-01,5.181779265000000523e-01,5.274878144000000324e-01,5.183079838999999911e-01
5.181779265000000523e-01,5.088176727000000010e-01,5.183079838999999911e-01,5.089297890999999741e-01
5.088176727000000010e-01,4.992412030999999750e-01,5.089297890999999741e-01,4.993349015999999918e-01
4.992412030999999750e-01,4.894307851999999959e-01,4.993349015999999918e-01,4.895056187999999864e-01
4.894307851999999959e-01,4.793642461000000021e-01,4.895056187999999864e-01,4.794196783999999933e-01
4.793642461000000021e-01,4.690188169000000240e-01,4.794196783999999933e-01,4.690543114999999874e-01
4.690188169000000240e-01,4.583697915000000123e-01,4.690543114999999874e-01,4.583847522999999757e-01
